reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,userLang,app_id
aabc808e-3e15-4ee1-bfd0-c0e1de3420dc,Stephen,https://play-lh.googleusercontent.com/a/ACg8ocIF-Rcxy44OKOxAYlCwjNuChpNpuUvxEXjAcv4g-tbFfA=mo,My acct was hacked 3 times,1,0,10.0.8,2023-09-19 12:03:55,,,10.0.8, EN,org.telegram.messenger
54ab8fda-92a2-4766-838a-4377dda80d25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ကောင်ကင်,5,1,20.9.2.0,2023-09-18 18:39:52,,,20.9.2.0,JP,com.viber.voip
31e776f8-4d08-4017-bc35-63fee4e690a4,Mau Gio,https://play-lh.googleusercontent.com/a-/ALV-UjWQrqurl9G7BdSfPRuBHJ81rfU6sQjpLKvfS_orEfxQzg,Non fa accedere.. troppo lento.. ormai è finito,1,0,,2022-12-13 03:30:20,,,,IT,com.tencent.mm
b15fa404-9778-4013-94de-7d8ad9fbcf29,Beatrice Caruso,https://play-lh.googleusercontent.com/a/ACg8ocK5fHemK_wbHuoQlWXvz-0djqZ-liQRRX74FqCWoVQY=mo,"Non sopporto più il fatto che non si aggiorni mai, mi sono stufata, risolvete al più presto o disinstallo",1,8,2.23.18.79,2023-09-17 19:20:17,,,2.23.18.79,IT,com.whatsapp
b564098e-579b-429b-849b-da337c86e2ef,Kritisches Auge,https://play-lh.googleusercontent.com/a/ACg8ocLEdVhkNvWlOG3q-8tsj4jP9FFfeR6-XItRUgBN88zR=mo,Kann man mit einer Europäischen Kreditkarte hinzufügen ?,4,0,8.0.21,2022-07-25 21:45:08,,,8.0.21,DE,com.tencent.mm
e7c6fb3e-2ae7-499e-8523-705edd1b9c8e,Biagio Celli,https://play-lh.googleusercontent.com/a/ACg8ocKwB3GrxP7rliF6rUfktVGqFqBidFCSgpxq-S8414vm=mo,"Bloccato per i troppi messaggi inviati sull'opzione agita...bhooo....mettere un tetto massimo giornaliero invece di bloccare l'account. Era una splendida app, adesso e diventata un app pessima. Ho messo una stella semplicemente per la valutazione.",1,0,8.0.24,2022-10-29 09:03:15,,,8.0.24,IT,com.tencent.mm
15471aad-db49-4f95-a441-32f4e2ccb8a6,Fabio Di Fabio,https://play-lh.googleusercontent.com/a/ACg8ocLSWM0vPHrfQXQbt-uYxd4z29vB_dCLjLTKTuTQzDhy=mo,Ciao,5,0,,2023-09-13 22:19:06,,,,IT,com.viber.voip
958d09a4-6cf1-4cac-acec-4937322e72c2,yik pi ying,https://play-lh.googleusercontent.com/a/ACg8ocI2vxTQBkV6G9vmW63W__JuR0BVDbg0aF_rr7bevYhf=mo,The The new year my,5,0,8.0.18,2023-09-18 12:24:59,,,8.0.18, EN,com.tencent.mm
bd588040-a66e-41a8-8701-c5b9fde9eb92,Coulibaly Kahinambi Marguérite,https://play-lh.googleusercontent.com/a-/ALV-UjX1H8CIAxY8uBfF6uhx1ZbM5hzk-72pAqf3TH6cKUHJwY-P,Super,5,0,,2023-06-29 16:36:14,,,,FR,com.tencent.mm
6cc0baec-b7ae-4131-be8c-2f1cd8356a79,Alicia Feike,https://play-lh.googleusercontent.com/a/ACg8ocIgZ_Gkxygnx7-bvHvwNP0Kz2OBm3pl957AtVCMKfWT=mo,Ich finde es ist gut aber das mit den kanälen das ist doof weil man kann nicht mehr so richtig den status gehen das wie es früher war war besser muss ich erlich sagen deswegen gib ich nur 1 Stern 😡😒,1,15,2.23.18.79,2023-09-18 16:00:54,,,2.23.18.79,DE,com.whatsapp
6e1bfe1e-eb7d-48e6-86c3-a8e5dcc237d7,Rosalia Amedeus,https://play-lh.googleusercontent.com/a/ACg8ocKsxiszjT0hHoraKyUixqQrRildQHnMedKbUJdwcM1q=mo,Rosalia 🥰,5,0,,2023-09-19 12:25:19,,,,JP,com.snapchat.android
b7d854f9-2466-4787-a204-de6e6bb3b507,Richard Antipasto,https://play-lh.googleusercontent.com/a/ACg8ocJJsDJRfd_87yFkBAKhh3GlAphBdENBd5kVwDH75yQ=mo,Can I receive new update on messenger I have no new messenger,1,0,426.0.0.27.102,2023-09-19 15:01:03,,,426.0.0.27.102, EN,com.facebook.orca
3859a053-bb76-48dc-8b90-aed8aaef5e1a,Khim Justine,https://play-lh.googleusercontent.com/a-/ALV-UjWZ40e4JJrnY6L6YbmHfLziZi_oh31se36LG_YaU_yGWA,maganda angas mag 1 year na kami sa feb love u mess,5,0,426.0.0.27.102,2023-09-19 14:46:58,,,426.0.0.27.102, EN,com.facebook.orca
bc233528-627e-4e58-8866-6d41d0c416f8,Lino Negri,https://play-lh.googleusercontent.com/a-/ALV-UjVq7SmOC85LhyhCi93sSONMSSDPI-j6WjxT5SoJv4HdPFs,Scarsa,5,0,2.23.18.79,2023-09-18 12:08:57,,,2.23.18.79,IT,com.whatsapp
c4f95937-e5b7-4e39-bb0c-2631998e38eb,Abrana Pillo,https://play-lh.googleusercontent.com/a/ACg8ocLFZM80gXEwHUv4E-XONomkw-cFctDODWnBMEpo1Euv=mo,Definition otanto bisogno spera medicine piami e tutto a good man,3,0,10.0.8,2023-09-17 10:03:01,,,10.0.8,IT,org.telegram.messenger
617de4a3-30c9-4474-996d-d63247509dbb,Hashani Amanda,https://play-lh.googleusercontent.com/a/ACg8ocILQcb2Jg6ujsu8Bri4rGCE3VkxHgaeXR01Dqw_LX_j=mo,Nice,5,0,,2023-09-18 17:50:18,,,,JP,com.whatsapp
2d8a81c9-625a-49c9-adc5-c1c6a64cefaf,Italo Grifoni,https://play-lh.googleusercontent.com/a/ACg8ocKh1Q6zT3yHYp7p1CLIDqkjbR04h-nEsGgXw6vQSNYJ=mo,CHE MERAVIGLIA POSSO APTIRE IL MIO CUORE ANCHE SE OGGI E' COME SE NON CI FOSSERO PIU' I MIEI PADRE MADRE E SORELLA CADUTI IN TEMPO DI GUERRA......UN MOMENTO MA CI SONO NELLA MIA MENTE ASSIEME ALLA MIA LEI CHE' NON CE' PIU' UN SALUTO DA ITALO GRIFONI BRUNO.SCUSATE LA TRISTEZZA MAA VOLTE FA PARTE DEL MIO EGO.MI PASSA F.PEDRONI MI RACCONTA UNA SUA BARZELLETTA NUOVA.ITALO.,1,10,424.0.0.25.113,2023-09-14 23:28:28,,,424.0.0.25.113,IT,com.facebook.orca
dff9ded8-b333-4a5f-b431-a35875aa1152,Shyam Gupta,https://play-lh.googleusercontent.com/a/ACg8ocLQyclaQQd1Xt8YMro4dmXqi8J7xYiRyykF0oyOsxXA=mo,Nice 👍👍,5,0,10.0.8,2023-09-19 11:03:27,,,10.0.8, EN,org.telegram.messenger
950b958c-61c9-4d2b-8ad2-4a0993686881,Lina Bellila,https://play-lh.googleusercontent.com/a/ACg8ocL6p5OZJhHc7km_rWMw6KIRwBhFt-raZqvAXohrlBgc=mo,Trep pratique,4,0,,2023-09-03 00:00:11,,,,FR,com.viber.voip
fa433ead-3e0b-45cc-9ff1-eed566a1195d,Sims fangirl,https://play-lh.googleusercontent.com/a/ACg8ocLiouFrOyZLSDFwX7Obo7HLP8UFapp1A6-vhGmKKMUN=mo,Cool,5,0,12.49.0.67,2023-09-06 11:49:33,,,12.49.0.67,DE,com.snapchat.android
4d52939e-a124-408a-809b-47426c4393a1,Nero XD,https://play-lh.googleusercontent.com/a-/ALV-UjXxn8C8xCd4pSudhqfocaJAVPWA9hRPiezomayy5uDuDw,Um ehrlich zu sein wollte ich mehr Sterne geben doch es geht nicht. Es gibt zu viele unnötige Funktionen und von den shorts will ich nicht anfangen. Die App ist Ansicht für mich eine Werbubgs shorts App die viele zu viel Funktionen besitzt die keiner braucht. Wieso zum Beispiel wird in den shorts alle gefühlt 5 sek Werbung geschaltet oder wieso wenn man das Fenster minimiert werden alle Eingaben gelöscht und nicht zwischen gespeichert so wie 100% der anderen Apps. Naja gibt mehr müsst ihr wissen,1,52,12.49.0.67,2023-09-06 14:47:00,,,12.49.0.67,DE,com.snapchat.android
07fc6103-031a-45f8-bf3b-05dba9c76727,Robert Szoke,https://play-lh.googleusercontent.com/a/ACg8ocIWwbx5iANFJbjBaqHOMWB8fdtOCXB7Tv0gZ7MSNbWvHA=mo,Molto bella questa app ma nn la migliore,4,0,,2023-09-09 00:53:08,,,,IT,com.snapchat.android
3d49aad1-b4db-45c8-a38f-b2a9fd95df4a,Conde Ibrahima,https://play-lh.googleusercontent.com/a/ACg8ocLZCqpsEva3YYtTuqM8bsrbI069jjufd1iEPlEsDnMX=mo,Nk,5,0,393.0.0.18.92,2023-09-19 15:02:50,,,393.0.0.18.92,FR,com.facebook.orca
b2f526f3-e67e-4a30-ac96-f4e85da0f170,yoga yos gatari,https://play-lh.googleusercontent.com/a-/ALV-UjV49EXnYlbvI_p9qB44_7pHFzpuVvyUGgrsiJKSQroaxnQ,Very Good,5,0,9.4.4,2023-09-19 14:10:08,,,9.4.4,JP,org.telegram.messenger
9d92e069-4ddf-4ff0-9dbf-54d084c36c84,Friedrich Merkel,https://play-lh.googleusercontent.com/a/ACg8ocIqHvSo8Fn3zuslYWaUVkBXEw09dnkqcpeMs3jb7gV0=mo,Kein Zugang 1 Stunde Lebenszeit ist vergeudet,1,0,7.0.21,2023-05-16 21:23:15,,,7.0.21,DE,com.tencent.mm
e10fcb3c-27c8-4d42-9071-24c559a96559,Basherr1,https://play-lh.googleusercontent.com/a/ACg8ocI1ZMqZStEL3jYGHgahPmWf_u1W4srTrBsrvliI4xyA=mo,Ich will den messenger lite weiterhin benutzen können und nicht dieses Monster,1,0,426.0.0.27.102,2023-09-18 14:55:17,,,426.0.0.27.102,DE,com.facebook.orca
971cc112-40ec-4881-9525-f5942277fa3c,Teo Dorant,https://play-lh.googleusercontent.com/a-/ALV-UjVuQNDSMb3SvWBYjDU6XHsVb4wT6A9H4zOGdaDNZlDxVw,"Soweit super app, nutze es viel mehr als die Konkurrenz. Nur doof das ich nur jeweils 1 Story hochladen kann",4,0,10.0.4,2023-08-27 19:50:18,,,10.0.4,DE,org.telegram.messenger
8311c3f5-cf3e-4740-9e2e-4025bc310e79,•Sani•,https://play-lh.googleusercontent.com/a-/ALV-UjUr2unYKV9sEWQoU9Y2bbakyfOVHc7yx6DHEF9xD9olX9w,"Ich nutze Telegram schon längere Zeit und hatte damit noch nie irgendwelche Probleme, die App funktioniert bei mir einwandfrei. 🤩",5,3,10.0.4,2023-08-30 00:29:33,,,10.0.4,DE,org.telegram.messenger
967fa3ec-06b0-43c9-afb4-7a7a48d7170e,Fariha Alim,https://play-lh.googleusercontent.com/a/ACg8ocJGJNa_Re5EJ4IuaMwGVt9_gTjzfOKEoe9UviXNH4l_=mo,🥰,5,0,,2023-09-18 01:39:21,,,,FR,com.facebook.orca
cc14b235-0b49-42ce-a5e4-b3b879f98df1,Farida Mahamadou,https://play-lh.googleusercontent.com/a/ACg8ocLRONXuiWasrqj2p3DSbgbid_5qA-wkztc8EQKwL1s_=mo,J'adore Snapchat juste une chose comment ont fait une spoilers a une de tes amis qui ne fait pas Snap mais plutôt WhatsApp,5,0,,2023-09-18 20:03:33,,,,FR,com.snapchat.android
f13aa56a-28dc-4e3f-8e97-3c1b8ef49def,Samuel 2001,https://play-lh.googleusercontent.com/a-/ALV-UjWdQKFzTBwfXCsb7oqoI7eD2IGSd6uqBZvUkrDn4itsfhk8,This App is Maranam maasu maranam,5,0,10.0.8,2023-09-19 13:07:43,,,10.0.8, EN,org.telegram.messenger
099601b2-67e1-4863-8296-bc5b46081ee3,Lyn Hinayan,https://play-lh.googleusercontent.com/a/ACg8ocIEb_SlfPCbC6k6gw29b_yuCxLQHNqSEUq2cPCuMWyZ=mo,good,4,0,,2023-09-17 16:34:54,,,, EN,com.tencent.mm
6d77a764-9f07-4eae-b371-23d6d928aef4,Fatu Sesay,https://play-lh.googleusercontent.com/a/ACg8ocJdq2tFf_sQiBAuTbUQ8aHKzhDldLtIEfnacEefuaKY=mo,Open whattApp,5,1,2.23.12.78,2023-09-18 17:56:12,,,2.23.12.78, EN,com.whatsapp
a757e6f5-dcb3-4dbd-98c9-91ae77964dbe,fabio rubino,https://play-lh.googleusercontent.com/a-/ALV-UjWdUZkgTybJ1QzrV03Uy7tGwxpC5Z3xmjSSrvm0mauJAFt-,Migliore app per messaggistica in assoluto,5,7,20.0.2.0,2023-06-09 23:24:06,,,20.0.2.0,IT,com.viber.voip
b642410c-a005-4466-b269-3d7a84327a0f,Issei,https://play-lh.googleusercontent.com/a-/ALV-UjVdz2vKkLjZHuUZJclQYTA-AzwmDd9ILFu7-gczzpysCA,Ständige Updates nerven und seit dem neuesten update kann ich nur zwischen 3 leuten wechseln weil so ein scheids da ust mit days wenn man drauf drückt,3,1,424.0.0.25.113,2023-08-31 14:52:34,,,424.0.0.25.113,DE,com.facebook.orca
5aa2723a-11c8-4d45-9560-832a240c6229,gpr vlogs gompa,https://play-lh.googleusercontent.com/a/ACg8ocKozNG4w6YtybnfNjKuom-7QYeBkRru5cJA8PpyXhrG=mo,Super,5,0,,2023-09-19 08:27:33,,,,JP,org.telegram.messenger
32c64791-ae1f-4195-9a7a-4221806b6793,konradhfh,https://play-lh.googleusercontent.com/a-/ALV-UjV84T0HpJKa7OTzdLRIb49iulIpfLMt2UUkHXJooVtz0-Y,"Snapchat ist mittlerweile eigentlich unbenutzbar geworden. Man wird absolut zu allem gezwungen. Man MUSS Benachrichtigungen anschalten, MUSS die Standortfreigabe für ""immer"" aktivieren und kann nicht nur für ""während man die App benutzt"" ansonsten kommen jedes Mal nervige Benachrichtigungen in der App, dass man dies ändern soll. Zudem werden die Benachrichtigungen immer schlimmer um seine verlorenen Flammen wieder zurückzuholen. Welcher Mensch bezahlt 1€ für seine SNAPCHAT STREAK?",1,7,12.50.1.0,2023-09-11 09:51:20,,,12.50.1.0,DE,com.snapchat.android
c461ccb8-7ea8-4114-b5be-395d3e981073,JON morales,https://play-lh.googleusercontent.com/a/ACg8ocJa2cYGg3rB9My6sq6z4xEukrcM4rN-UAvzEuxENeDW=mo,This is the best thing ever,5,0,,2023-09-19 14:03:25,,,,JP,com.snapchat.android
fa51b300-47b9-4642-8581-953f201cac8d,Laszlo Vlasics,https://play-lh.googleusercontent.com/a/ACg8ocIAmHRLaesu9PQ_2TwpK3Eb97cbx8jM_Iu0hThPxTaI=mo,Gut!!,5,0,425.0.0.29.109,2023-09-11 14:26:46,,,425.0.0.29.109,DE,com.facebook.orca
7ac1c254-22db-4837-a24b-5cd79c9ead20,Berlin1802 Sommernacht,https://play-lh.googleusercontent.com/a/ACg8ocIuGoHkAdDkHykXyHt7XGdm0EPn6pvpROQxqdtwYxd3=mo,Ich finde es ist eine sehr gute Filter App für Bilder,5,0,12.51.0.62,2023-09-14 19:53:37,,,12.51.0.62,DE,com.snapchat.android
d8005f92-74b4-4fa1-8d2a-3a3334d0dbab,Akar Akar,https://play-lh.googleusercontent.com/a-/ALV-UjWyYaRUGEf1SzeZINP_cNW5qXGkSm0a716yAxwrNjKInA,Cool !,5,0,9.6.5,2023-09-19 05:44:59,,,9.6.5, EN,org.telegram.messenger
b1257652-6543-4bc1-a292-ae094853be77,B M,https://play-lh.googleusercontent.com/a-/ALV-UjXGxjKUfT0iynkna9OjAAVRHKY-5GrNy8MqtlHBcrsQYz7o,Sehr gut,5,0,20.9.2.0,2023-09-18 03:00:01,,,20.9.2.0,DE,com.viber.voip
61552797-d938-4dc6-bfb9-c4a3626d4396,Aïdara Zongo,https://play-lh.googleusercontent.com/a/ACg8ocJKY20lrjIzHZug1pb4W0e-IUnTgCaTexre2wifVvqR=mo,Super,5,0,12.51.0.62,2023-09-18 23:38:16,,,12.51.0.62,FR,com.snapchat.android
90070516-1649-4619-9cb6-3128053b60d3,Oppo A1k,https://play-lh.googleusercontent.com/a/ACg8ocL6MO_YVa11TeMUD1gQC7PDF_QOt_eMdSRptQi438v7=mo,very good,5,0,,2023-09-17 09:08:05,,,,JP,com.viber.voip
49e892d0-c936-47cf-bc39-6c154c98c48a,Fra P,https://play-lh.googleusercontent.com/a-/ALV-UjUKeICplvMgLshDej5eGrjl3h7nhzcaeTwKJeLy5bEcaw,"Trovato troyan Androyd/Clipper.AY in telegram, disinstallato telegram, reinstallato e torna fuori.",1,0,10.0.8,2023-09-19 10:02:12,"Ciao, il problema riguarda interamente ESET che segna l'app come virus erroneamente. Il problema è già stato indicato e risolto dallo sviluppatore di terze parti e non riguarda in alcun modo Telegram: https://forum.eset.com/topic/37908-telegram-app-detected-as-a-malware-androidclipperay/?do=findComment&comment=172253",2023-09-19 16:13:43,10.0.8,IT,org.telegram.messenger
c63f4fbc-410f-4752-8921-a547dfffd64e,Vic Arellano,https://play-lh.googleusercontent.com/a/ACg8ocJJrpp_rAdPuJDDk7E9olZBu209O6S2fhWJHPF7oyKU=mo,Lots of bugs,1,0,,2023-09-19 14:54:17,,,,JP,com.facebook.orca
498e0006-019c-435a-b65f-f8f850ce9366,Uncle B,https://play-lh.googleusercontent.com/a-/ALV-UjWsJf4Bv1o8rV7Xg7DTf1hBtY6db07K-PsP_c-NvCZrfTo,I have nothing to say because there are a bunch of people down there who said my feelings already,1,0,,2023-09-11 17:56:38,,,, EN,com.tencent.mm
8617fec1-c0b7-4ecd-b2ad-35095d863924,Neva,https://play-lh.googleusercontent.com/a-/ALV-UjUF6beuLj4OzFbCXfn1HuRUgniUQ91u8WS_o1QTIS8zl4c,Die App ist an sich eigentlich cool aber es gibt bots die sich in den accountnloggrn und bringen dnapchaz dazu es zu löschen,3,0,,2023-09-16 17:12:45,,,,DE,com.snapchat.android
428b7444-7ba8-403b-9a34-066300580a34,Max -,https://play-lh.googleusercontent.com/a-/ALV-UjWVeID5xJmMWDOQuXItGsCrRxQu_NwsaHGZzFXdY7fBUg,ALL TIME BEST❤️,5,0,,2023-09-19 14:12:37,,,,JP,org.telegram.messenger
49e43c98-a077-4432-a074-1da5d2a3f57a,ALMAMY Baradji Ibrahim konté,https://play-lh.googleusercontent.com/a-/ALV-UjXHdZWPVODk1ptURgUe54EZCW1fBlw0TgLw958Q3JxDzxUH,Je finalement télécharger thank,3,0,,2023-05-04 02:55:16,,,,FR,com.tencent.mm
98473a4f-ec0f-4556-a8c9-a746a5ec35ef,Suneha Paras,https://play-lh.googleusercontent.com/a/ACg8ocLgx654DqLjgNuJKrjj1Kb2GvI0k-B66KWTJWc9TV2O=mo,Help me Help me,5,0,12.51.0.62,2023-09-19 12:56:16,,,12.51.0.62, EN,com.snapchat.android
b69de8e4-729d-4a61-8883-2929adb6da03,sadaist,https://play-lh.googleusercontent.com/a-/ALV-UjVPKRjwBIxCtQyyWlpyFn4uSef1CpgPHqYtuCyCxXG9sw,Great! Fun & easy to use messaging app. Definitely recommend.,5,0,20.9.0.0,2023-09-19 08:25:02,,,20.9.0.0,JP,com.viber.voip
22226eec-9770-4af0-9011-b24aee32e58c,Vikram Singh,https://play-lh.googleusercontent.com/a/ACg8ocJgSwWr4mAguAzWl6oFCx3xwNdRvY-bv8wCDagIpo7J=mo,Ameging app,5,0,12.49.0.67,2023-09-19 13:29:08,,,12.49.0.67, EN,com.snapchat.android
4931e98c-8d83-4ec4-8a4a-08832df4a790,Habibe Yumrutepe,https://play-lh.googleusercontent.com/a-/ALV-UjUVRaC4mZbutFuoMtTWy6fpBL2VnROx_e85nE1nG4F2lw,Alles Gut okay.,5,0,20.9.0.0,2023-09-13 04:32:54,,,20.9.0.0,DE,com.viber.voip
5b8de0c8-81f1-4a7b-920a-ab6a7cd64706,Brakna Mahmoud,https://play-lh.googleusercontent.com/a/ACg8ocIudIQl9hDqn5v7azKZz68MJWwGQV3HcFd44aEH9MtK=mo,R A S,5,0,20.8.1.0,2023-09-02 12:44:40,,,20.8.1.0,FR,com.viber.voip
12a59d65-5ffd-4302-9133-99da97923e11,Hanieh 613,https://play-lh.googleusercontent.com/a/ACg8ocJkFu4Zh0KRDIt2kGZPWxvIAa1o_3AR23c0d9kdHKLH=mo,میگه که به 500 تا کانال و گروه عضو هستی و به سقف مجاز رسیدی ولی اینطور نیست و هیچ کانال و گروهی ندارم که عضو باشم توش لطفا بررسی کنید و بگید چیکار باید کرد ممنون!,3,0,10.0.8,2023-09-19 13:22:29,,,10.0.8,JP,org.telegram.messenger
efc5a720-a120-43d1-9552-f1a64c72430f,Jaya Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjWEMN3kXUr3uejGPsTNfr4-z8TtKd8hIh_SwftCnCEIyJQ,Jayakumar Wedding photographer Mannar,5,0,2.23.17.80,2023-09-18 17:38:47,,,2.23.17.80,JP,com.whatsapp
c0591b77-c896-4a29-ad59-6236ef913f7e,SangTV,https://play-lh.googleusercontent.com/a-/ALV-UjXYsUvGXiDxUjFP5VqIJT298-DcjFxkWm7QDOtXprny1bU,Hoàng Sa Trường Sa Là Của Việt Nam 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳,1,0,8.0.30,2023-07-14 12:49:37,,,8.0.30,DE,com.tencent.mm
b030ec91-91f0-4b6b-894f-059ba3071c15,Kat Compton,https://play-lh.googleusercontent.com/a-/ALV-UjV3g77q_bw4Wt7VSvH2njMS9oefEtu3qbsDbLc_HM4LDFM,it's a great game to play.,5,0,426.0.0.27.102,2023-09-19 11:57:48,,,426.0.0.27.102,JP,com.facebook.orca
ffdf7970-4d51-4d9a-92f2-e0cc1cd1f151,Angel gwen Donato,https://play-lh.googleusercontent.com/a-/ALV-UjUFPew6Lqdcn0Sh88W4fNX_5EJlGZyu44E1PTPdS5v95yg,Ifk,2,0,426.0.0.27.102,2023-09-19 14:10:19,,,426.0.0.27.102, EN,com.facebook.orca
7925dbe4-985e-413e-8782-76df0147c4d5,Khushi Prajapati,https://play-lh.googleusercontent.com/a-/ALV-UjXGo_ouTVZjTcmJ6RyCpcMxIqaBAfI7e2Dhf7MvP3GHxw,🥰 nice,4,0,12.40.0.43,2023-09-19 12:49:08,,,12.40.0.43, EN,com.snapchat.android
5cea461b-35a9-4941-99d8-deeea557ddb8,Lena Holten,https://play-lh.googleusercontent.com/a-/ALV-UjUg4OeJbjkPt1pF5oozCOvd965w6l-Rn2JDhOrfICQTH2Q,Es wird einfach mit jedem Update immer schlechter. 🤦🏼‍♀️,1,2,,2023-09-06 08:51:03,,,,DE,com.snapchat.android
db22e06b-2ba0-44f5-8f43-254d72487e5c,Manna MJ,https://play-lh.googleusercontent.com/a-/ALV-UjXy7RtuKg3XGZhdvtNIfEpbTcY1wwJtxZ_4j83XseDgkSE,Why it's not opening every time it's showing me internal error we can't send sms 😭,1,0,10.0.8,2023-09-19 10:14:54,,,10.0.8, EN,org.telegram.messenger
5f9c87c8-3707-4678-bdc7-74b771a76ea8,H/M MaNuLela,https://play-lh.googleusercontent.com/a-/ALV-UjXsbmN_Lo5Cr8LZ6CxF7CovXcJRizW1mW3XoBhDUkjt-K8,"Dopo l'aggiornamento con i canali,non ci sono più i puntini per vedere tutti i propri stati in lista.Scomodo doverli riguardare tutti.",3,1,2.23.18.79,2023-09-17 20:53:39,,,2.23.18.79,IT,com.whatsapp
4e4dab78-580c-4a3a-bd33-a44fb6f2ec42,e z,https://play-lh.googleusercontent.com/a-/ALV-UjWvIrlxacn0KRR9yI7QfbtVFxPqxB3Dk1qsCYm2gFncDa0,"L'applicazione funziona e mi trovo bene ma non riesco a togliere il suono del messaggio in entrata, qualcuno può aiutarmi? Ho anche disattivato l'audio della chat ma così facendo non ho più le notifiche",5,20,20.1.1.0,2023-05-25 22:55:14,,,20.1.1.0,IT,com.viber.voip
1e724e33-09bc-4758-b543-99e8ec77f68e,Mahadu Kilaskar,https://play-lh.googleusercontent.com/a-/ALV-UjWbCpTx25ym5Jq4RKGH9QlXOkApph9ALNlm6HgLd2kgFQ,Snapchat bohot accha hai 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,1,0,,2023-09-19 13:13:59,,,, EN,com.snapchat.android
7ba6d468-7766-4ab8-80a8-f8cd738fd85c,Giacomo Russo,https://play-lh.googleusercontent.com/a/ACg8ocKtEiWTAnuYuaP8xUvyElJzsKCwVf7a-WoA_hRCN7Z9=mo,IA bot nepodporuje nacizmus,1,0,12.50.1.0,2023-09-14 11:10:02,,,12.50.1.0,IT,com.snapchat.android
ba46d3f2-3421-415e-ba60-9e4e6f58a336,Karma Nodana,https://play-lh.googleusercontent.com/a-/ALV-UjWkzJq7C_UZ-8_8LjJ-npJGWQctOuJfDiKGY5ODIUO1Ww,Sis App is Very Convenient..,5,0,20.9.2.0,2023-09-17 01:23:37,,,20.9.2.0, EN,com.viber.voip
a6d0e05e-f187-4fe6-bc23-e0273fbdb979,Alpha amadou Camara,https://play-lh.googleusercontent.com/a/ACg8ocIULlNwDh7Br-v9fuo5oovL8mzKQ84fJRCkIm6-YWvh=mo,Trop cool,5,0,423.0.0.25.113,2023-09-19 03:55:26,,,423.0.0.25.113,FR,com.facebook.orca
db989d17-24e1-43f3-821a-5a7d5e7898ba,Kinganuj Pasi,https://play-lh.googleusercontent.com/a/ACg8ocIENlRJmfiOVZLlhJNdv6RgJ7_mCLVwPgiPu_he5NaY=mo,👍👍,2,0,2.23.17.80,2023-09-18 17:42:49,,,2.23.17.80,JP,com.whatsapp
339bfea0-c263-48b8-866b-2e3886724214,Allias Allias,https://play-lh.googleusercontent.com/a/ACg8ocISe7gjBXGR9QGrxC2fozmxJyu0PBOcjY63bvFYUKX6=mo,Łīţïžţčå,5,0,8.0.18,2022-06-17 14:56:39,,,8.0.18,DE,com.tencent.mm
35b43544-a03a-4b22-8f07-1fb46218dc5f,oliver krause,https://play-lh.googleusercontent.com/a/ACg8ocL97biC5jmf5mgrB35-bcOcs80d_Cazr2UOXUNQJZ-0=mo,"Was für eine nutzlose App, bei der man sich nicht registrieren kann ?! Nur mit Empfehlung??? GEHTS NOCH LEUTE??? LÖSCHT DEN DIGITALEN SCHMUTZ DOCH EINFACH!!!",1,0,8.0.15,2022-03-22 16:13:46,,,8.0.15,DE,com.tencent.mm
f69e5ced-64e6-4f9e-aa77-980b899de615,Ila San,https://play-lh.googleusercontent.com/a-/ALV-UjVDBbNtdLHgyDlHgMlMKYT2QwiOgmEnznPnEl6n95wABkI,"Il mio account risulta freezato e mi chiedono di inserire i dati di un amico, perché? Ho lasciato i miei dati perché devo darvi i dati di altre persone???",1,0,,2022-11-03 01:14:04,,,,IT,com.tencent.mm
2ec1b56b-2869-4223-bfc8-03e1f544b887,loul KoЯniau,https://play-lh.googleusercontent.com/a-/ALV-UjWO0_1qZ_jtFR_c6QywK9vRP_h5JjJGcOFEMw8gHmwvLWk,Utilisée comme app familiale depuis des années 👍🏻👍🏻👍🏻,5,0,20.8.1.0,2023-09-09 14:02:08,,,20.8.1.0,FR,com.viber.voip
95133686-8dfc-48b8-8cad-788e53c6ac19,Agie Kontor,https://play-lh.googleusercontent.com/a/ACg8ocJtVmfjIMeqeRF5aBL-OeitLaYDhXEFO-QdO0c7_PM=mo,Good application,5,0,,2023-09-19 09:26:43,,,, EN,org.telegram.messenger
2482dfbc-880e-4dec-a841-f8d433fe7364,Richard Wegner,https://play-lh.googleusercontent.com/a-/ALV-UjU65zoSFqF3InUQzVWqCtKH5FKDOIovOqj0AzbjDrI-7oPR,Super,5,0,20.4.3.0,2023-07-17 20:43:08,,,20.4.3.0,DE,com.viber.voip
